2003-05-25,8516.0
2003-06-01,8529.0
2003-06-08,8880.0
2003-06-15,8833.0
2003-06-22,9476.0
2003-06-29,9050.0
2003-07-06,8763.0
2003-07-13,9177.0
2003-07-20,9563.0
2003-07-27,9303.0
2003-08-03,9381.0
2003-08-10,9325.0
2003-08-17,9668.0
2003-08-24,9337.0
2003-08-31,8886.0
2003-09-07,8974.0
2003-09-14,9166.0
2003-09-21,8690.0
2003-09-28,9190.0
2003-10-05,9156.0
2003-10-12,8754.0
2003-10-19,9413.0
2003-10-26,9316.0
2003-11-02,8995.0
2003-11-09,9232.0
2003-11-16,8725.0
2003-11-23,8979.0
2003-11-30,8776.0
2003-12-07,8930.0
2003-12-14,9166.0
2003-12-21,8726.0
2003-12-28,8686.0
2004-01-04,8411.0
2004-01-11,8426.0
2004-01-18,8543.0
2004-01-25,8514.0
2004-02-01,8627.0
2004-02-08,8727.0
2004-02-15,8796.0
2004-02-22,8970.0
2004-02-29,8968.0
2004-03-07,9044.0
2004-03-14,8818.0
2004-03-21,8731.0
2004-03-28,9249.0
2004-04-04,9338.0
2004-04-11,8973.0
2004-04-18,9255.0
2004-04-25,8926.0
2004-05-02,9373.0
2004-05-09,9119.0
2004-05-16,9154.0
2004-05-23,9259.0
2004-05-30,9045.0
2004-06-06,9219.0
2004-06-13,9194.0
2004-06-20,9199.0
2004-06-27,9398.0
2004-07-04,9300.0
2004-07-11,8840.0
2004-07-18,9310.0
2004-07-25,9263.0
2004-08-01,9472.0
2004-08-08,9521.0
2004-08-15,9424.0
2004-08-22,9267.0
2004-08-29,9453.0
2004-09-05,9234.0
2004-09-12,9005.0
2004-09-19,8922.0
2004-09-26,8915.0
2004-10-03,8917.0
2004-10-10,9177.0
2004-10-17,8883.0
2004-10-24,8977.0
2004-10-31,9217.0
2004-11-07,9237.0
2004-11-14,8988.0
2004-11-21,9204.0
2004-11-28,9107.0
2004-12-05,9268.0
2004-12-12,9068.0
2004-12-19,9329.0
2004-12-26,9287.0
2005-01-02,8710.0
2005-01-09,8695.0
2005-01-16,8881.0
2005-01-23,8848.0
2005-01-30,8837.0
2005-02-06,8825.0
2005-02-13,8898.0
2005-02-20,8884.0
2005-02-27,9014.0
2005-03-06,9131.0
2005-03-13,9069.0
2005-03-20,9075.0
2005-03-27,9095.0
2005-04-03,9089.0
2005-04-10,9170.0
2005-04-17,9306.0
2005-04-24,9024.0
2005-05-01,9175.0
2005-05-08,9269.0
